,skin_temperature_median,soil_temperature_level_1_median,temperature_2m_median,total_evaporation_sum_median,total_precipitation_sum_median,volumetric_soil_water_layer_1_median,Latitude,Longitude,Sample Date
33,295.14656861623126,295.91200097401935,293.98654778798425,-0.0042269071564078,0.0018954366435757,0.2959823608398437,-26.98472222,26.63227778,2011-01-11
34,295.43978563944495,296.2464698155721,294.26233228047687,-0.0042950292117893,0.0007490754128216537,0.2987117767333984,-27.398611,26.614722,2011-01-11
35,294.39636516571045,295.31923961639404,293.43510246276855,-0.0044462755322456,0.001952133149274,0.3786233266194662,-27.671111,27.236944,2011-01-11
36,295.13987286885583,295.8306592305501,293.76267496744794,-0.0045413188636302,0.0017247587442366,0.3224496841430664,-29.160278,26.573333,2011-01-11
37,297.34251944224036,298.0571479797363,294.0256379445394,-0.0017421152442693,0.0002678395075665918,0.0844157536824544,-34.250556,20.9925,2011-01-11
38,294.97971185048425,295.8602288564046,294.3907651901245,-0.003579338081181,0.0058658039264969,0.3493852615356445,-25.45963889,28.26430556,2011-01-11
39,293.93006356557214,294.8423544565836,293.23113600413,-0.0038166008889675,0.0037803590287897,0.3787822723388672,-25.81048333,27.90955222,2011-01-12
40,292.738177617391,293.8351224263509,291.44659201304114,-0.004131531342864,0.0019604181948231,0.447116216023763,-27.273889,28.49,2011-01-12
41,292.6028423309326,293.8007799784342,291.2518491744995,-0.0040868613868951,0.0018753027620839,0.4487965901692708,-27.4275,28.525833,2011-01-12
42,292.346284866333,292.83025105794275,290.94464524586994,-0.004340823739767,0.0041955386155709,0.3958679835001628,-28.883333,27.89,2011-01-12
43,292.33575534820557,293.6015466054281,291.3552281061808,-0.0042775622569024,0.0021351590742817,0.4551010131835937,-27.00222,28.76528,2011-01-13
44,292.39752292633057,293.34556516011554,291.57865746816,-0.0042653046548366,0.0021420223264385,0.4331814448038737,-27.02314,28.59389,2011-01-13
45,297.3753770192464,297.8881196975708,295.12411562601727,-0.0040822550654411,0.0006322176022397485,0.3050791422526042,-30.534167,24.961944,2011-01-13
46,301.9785321553548,301.5749909083048,300.24320793151855,-0.003290913067758,5.9068192683753296e-06,0.0664987564086914,-28.460833,21.248889,2011-01-13
47,296.85796197255456,296.67905012766516,294.5089330673218,-0.0046052495017647,0.0010027200731883,0.2366813023885091,-29.658056,25.973333,2011-01-14
48,308.0033028920492,307.70371882120764,298.82060146331787,-9.592343121767044e-05,3.000302683631162e-06,0.008580207824707,-28.760833,17.730278,2011-01-16
49,297.20423158009845,297.36492252349854,295.4861364364624,-0.0036988705396652,0.0038594743304543,0.3712282180786133,-25.513889,31.224444,2011-01-17
50,293.7208766937256,293.99681218465173,292.0133301417033,-0.0042242864146828,0.0019527495989617,0.4407993952433268,-26.861111,28.884722,2011-01-17
51,293.6776078542074,295.09019947052,293.2871630986532,-0.0039576571434736,0.0034265344635571,0.3710746765136719,-31.554722,29.245556,2011-01-17
52,293.6991189320882,294.36704889933264,292.93917210896814,-0.0034417221322655,0.0035579628781192,0.3557526270548502,-28.058889,30.373611,2011-01-17
53,296.99664306640625,297.47091007232666,296.1508207321167,-0.0039567202329635,0.0040117646631241,0.3347091674804687,-25.127778,27.628889,2011-01-18
54,297.0106751124064,297.71597448984784,296.1202141443888,-0.003882601391524,0.0043485011037827,0.34650452931722,-25.20639,27.558,2011-01-18
55,297.09501361846924,297.81435775756836,296.33857790629065,-0.0038464828394353,0.0055836355381302,0.4633887608846029,-24.69514,27.40906,2011-01-18
56,298.2320442199707,298.7596829732259,297.5742505391439,-0.0040564062073826,0.0019168893048515,0.3583841323852539,-25.681111,31.783333,2011-01-18
57,292.6309480667114,293.4233535130819,291.4094864527384,-0.0038001243956387,0.0032710503648445,0.4480689366658528,-27.802778,28.768333,2011-01-18
58,296.0196269353231,296.6270879109701,295.24149449666345,-0.0035456456243991,0.000804732454923851,0.2417564392089843,-27.398611,26.614722,2011-01-18
59,293.4366766611735,295.00046189626056,292.65357748667395,-0.0033940821886062,0.0025910611720174,0.3318560918172201,-31.104278,29.399722,2011-01-18
60,293.88155587514245,295.2892786661784,293.84119955698645,-0.003828352317214,0.0025536358347437,0.3579651514689127,-31.396,29.2651,2011-01-18
61,301.8756335576375,302.23407427469886,295.426482518514,-0.0009601986967027188,4.975878852064852e-06,0.1310316721598307,-33.38056,19.30167,2011-01-18
62,301.0326048533122,301.5499461491903,297.0595111846924,-0.0010290048085153,1.4952744660234885e-06,0.1357202529907226,-33.31388889,19.07472222,2011-01-18
63,297.2278652191162,297.8589814503988,295.66898600260413,-0.0035346508957445,0.0010150890659019,0.2202698389689127,-27.495556,26.074722,2011-01-18
64,297.39316336313885,298.10558223724365,296.718412399292,-0.0039095012471079,0.0040562254814116,0.3471635182698568,-24.39619444,27.08983333,2011-01-19
65,294.9887024561564,295.54670906066895,293.96539243062335,-0.0039651179686188,0.0035199798072227,0.4156106313069661,-26.970278,27.211111,2011-01-19
66,295.6483704249064,296.45588874816895,294.5763543446859,-0.0037206569686532,0.0028652271040048,0.3143173853556315,-26.880278,26.965,2011-01-19
67,293.43652757008874,294.3368145624796,292.0887648264567,-0.0039477380923926,0.0030537453624273,0.4480180740356445,-27.273889,28.49,2011-01-19
68,293.28979905446374,294.233624458313,292.01243019104004,-0.0039653102867305,0.0027000886532331,0.4499610265096029,-27.3,28.586944,2011-01-19
69,295.55026658376056,296.2816130320231,294.52215512593585,-0.0037433877587318,0.0022728811091639,0.2971719106038412,-27.044444,27.005,2011-01-19
70,291.82088692982995,292.8257417678833,290.78260580698645,-0.0035723559558391,0.0016253715043603,0.3763879140218099,-30.568333,29.422778,2011-01-19
71,292.6651369730631,293.17455132802326,291.649694442749,-0.0037522669881582,0.0026152481928622,0.3465709686279297,-30.570833,29.150556,2011-01-19
72,295.9546756744385,296.70049381256104,293.73453648885095,-0.0016064988449215,0.00017198891740122235,0.1942033767700195,-34.031944,22.053333,2011-01-19
73,302.5144033432007,302.80547587076825,298.4466943740845,-0.0005989475175738335,1.5027249329335746e-06,0.1370356877644857,-33.13083,18.86278,2011-01-19
74,300.52192370096844,301.0323495864868,295.214396794637,-0.0016433829441666,1.8544495162586827e-05,0.1203578313191731,-33.7075,18.97444444,2011-01-19
75,294.3486487070719,294.9064712524414,293.18089834849036,-0.0038094278424978,0.00839696148285,0.3895953496297201,-25.57877778,29.12747222,2011-01-19
76,293.53086821238196,294.0735111236572,292.1550340652466,-0.0034882961772382,0.0084843918670856,0.3933725357055664,-26.006389,29.253889,2011-01-20
77,293.3884925842285,294.07505003611243,292.28474267323816,-0.0036398712545633,0.0046718401047254,0.4493570327758789,-27.02314,28.59389,2011-01-20
78,293.9582185745239,294.5948661168417,292.81778271993,-0.0044136797077953,0.0061077421203208,0.3564011255900065,-30.679722,26.7125,2011-01-20
79,305.09997367858887,304.8460871378581,301.07852045694983,-0.0029898048378527,0.0001693656745089811,0.0596628189086914,-28.460833,21.248889,2011-01-20
80,293.13445345560706,294.06593227386475,291.95578352610266,-0.0035105268470942,0.0023724337712085,0.3446254730224609,-30.77586667,29.03221667,2011-01-20
81,297.6919746398926,298.15313498179114,296.57547664642334,-0.003955032210797,0.0042583242048976,0.3305578231811523,-24.925278,29.324444,2011-01-21
82,305.09997367858887,304.8460871378581,301.07852045694983,-0.0029898048378527,0.0001693656745089811,0.0596628189086914,-28.460833,21.248889,2011-01-21
83,291.9665934244792,292.7829577128092,291.75326315561927,-0.0037312423810362,0.006172627736646,0.4751529693603515,-24.679167,30.8025,2011-01-24
84,293.46912320454913,294.2966241836548,292.5552291870117,-0.0039262948557734,0.0034195683324806,0.3610219955444336,-25.99136,27.84208,2011-01-24
85,292.3801409403483,293.0298239390055,292.10022099812824,-0.0041729626245796,0.0039695248007376,0.4544989267985025,-25.49037,30.6986,2011-01-24
86,294.61730130513513,295.2609529495239,293.7395054499308,-0.004016098100692,0.0035199798072227,0.4276593526204427,-26.970278,27.211111,2011-01-24
87,294.5120681126913,295.30703226725257,293.72435315450036,-0.0038846186362206,0.0020641818642843,0.3695929845174153,-27.671111,27.236944,2011-01-24
88,294.7186196645101,295.3932364781698,293.8964064915975,-0.0035782665945589,0.0017937471762454,0.3789787292480469,-27.356667,27.286389,2011-01-24
89,295.46114317576087,296.1162738800049,294.8168853123983,-0.0039125862531363,0.0021344176853546,0.3026291529337565,-27.01011111,26.69808333,2011-01-25
90,295.46114317576087,296.1162738800049,294.8168853123983,-0.0039125862531363,0.0021344176853546,0.3026291529337565,-26.98472222,26.63227778,2011-01-25
91,295.64876524607337,296.20529556274414,294.9021317164103,-0.0035456456243991,0.0013465679610131,0.2672675450642903,-27.398611,26.614722,2011-01-25
92,300.5447483062744,301.13370291392005,294.2314046223958,-0.0011272323317825,0.00012120008463512022,0.1602090199788411,-33.818056,19.694722,2011-01-25
93,296.45945835113525,296.9683872858683,295.78294022878015,-0.0042712907306849,0.0014461646860919,0.3145135243733724,-25.45963889,28.26430556,2011-01-25
94,299.57437070210773,300.0727491378784,294.4271647135417,-0.0011164955794811,5.977572300253087e-05,0.1610368092854817,-33.897778,20.012778,2011-01-25
95,294.9281667073568,295.655377070109,294.0965738296509,-0.0041285133920609,0.0015378005819339,0.3443682988484701,-25.81048333,27.90955222,2011-01-26
96,298.0384006500244,298.3933095932007,294.71061197916663,-0.0012016356922686,0.00014754980793441064,0.1776936848958333,-34.065833,20.404167,2011-01-26
97,298.62894916534424,299.23198350270593,297.4022216796875,-0.0042489618062973,0.0008727352207866801,0.3197412490844726,-24.058889,31.237222,2011-01-26
98,294.69600645701087,295.3879232406616,294.3202877044678,-0.0046126744709908,0.0025228063649418,0.3533903757731119,-26.648056,27.089444,2011-01-26
99,295.4382435480753,296.35910415649414,294.72609011332196,-0.0040795220993459,0.0019223640746357,0.326639175415039,-26.880278,26.965,2011-01-26
100,293.59017626444495,294.39490477244055,292.4961223602295,-0.0044141877442598,0.0025306450636541,0.4446519215901693,-27.273889,28.49,2011-01-26
101,295.3684600194295,296.21913019816077,294.6663570404053,-0.0040063667111098,0.0020279626435009,0.3167025248209635,-27.044444,27.005,2011-01-26
102,298.24664211273193,298.4230213165283,294.16583760579425,-0.0008255094289779663,0.00018275082103969,0.1626364390055338,-34.092222,21.295278,2011-01-26
103,293.52221838633216,294.26290289560956,292.40707651774085,-0.0041827256791293,0.0028983664731239,0.4388097127278646,-27.02314,28.59389,2011-01-27
104,293.98640473683673,294.96594969431555,293.2292763392131,-0.0040299971587955,0.0040737849692558,0.3693882624308268,-26.73806,27.59194,2011-01-27
105,308.0956153869629,307.91543674468994,299.79772694905597,-9.697116911411284e-05,1.5054740742925787e-06,0.0140727361043294,-28.760833,17.730278,2011-01-30
106,292.9714241027832,293.6362692515055,292.04273414611816,-0.0043026250787079,0.00048019375162766664,0.3983713785807291,-26.861111,28.884722,2011-01-31
107,293.3499393463135,294.303484916687,292.75709851582843,-0.0039076223038136,0.00046014200370336766,0.346250851949056,-26.73806,27.59194,2011-01-31
108,297.4773009618123,297.92204570770264,296.2387418746948,-0.0045379609800875,0.0004268422722475407,0.2354335784912109,-25.127778,27.628889,2011-02-01
109,297.30480766296387,298.1504615147909,296.7611252466837,-0.0046131294220685,0.0003487706183875616,0.3656234741210937,-24.69514,27.40906,2011-02-01
110,297.836251894633,298.32946427663165,296.8035119374593,-0.0039971284568309,0.00017924457785056802,0.346106211344401,-27.363611,31.783333,2011-02-01
111,292.2372531890869,293.23271083831787,291.3248046239217,-0.0044155912473797,0.0002998515963188453,0.435795783996582,-27.802778,28.768333,2011-02-01
112,294.609169960022,295.2215929031372,293.6756420135498,-0.0045148655772209,0.00010314182427784148,0.2789341608683268,-29.160278,26.573333,2011-02-01
113,,,,,,,-34.329722,18.990278,2011-02-01
114,297.41150665283203,298.2778488794962,296.2337814966837,-0.0044349203817546,0.0005187079307233944,0.2718063990275065,-25.20639,27.558,2011-02-02
115,296.269596417745,297.12103430430096,295.5985743204752,-0.0047724763862788,0.0005093966522053961,0.2837781906127929,-23.281,30.54305556,2011-02-03
116,,,,,,,-28.801278,31.955389,2011-02-03
117,293.3376417160034,294.30449803670246,292.293091138204,-0.0044308858923614,0.0004032729242737787,0.4158032735188802,-27.00222,28.76528,2011-02-03
118,293.3620557785034,294.0507459640503,292.47688833872473,-0.0042246496304869,0.0004652504721036621,0.3841826121012369,-27.02314,28.59389,2011-02-03
119,293.4540058771769,294.3165324529012,292.4514853159587,-0.0043859328143298,8.85953106717352e-05,0.4083150227864583,-27.3,28.586944,2011-02-03
120,294.28286012013757,294.6880048116048,292.70649782816565,-0.00448839366436,0.0012716680764981,0.3229942321777344,-30.679722,26.7125,2011-02-03
121,301.89408016204834,302.2160453796387,299.6910991668701,-0.0027973940595984,0.0014047533270513,0.0760628382364908,-28.460833,21.248889,2011-02-03
122,301.89408016204834,302.2160453796387,299.121018409729,-0.0027973940595984,0.001448744535395,0.0760628382364908,-28.460833,21.248889,2011-02-04
123,299.1843792597453,299.7746343612671,297.8289852142334,-0.0046782027930021,0.00015197367656583083,0.1509377161661783,-29.140556,31.391944,2011-02-07
124,293.9227978388468,294.72407118479407,292.55592886606854,-0.0042905630543828,0.0007702490383962868,0.2953166961669922,-25.99136,27.84208,2011-02-07
125,301.17015202840173,301.2575782140096,299.01964632670087,-0.0030309152789413,0.0002811235306978688,0.149997075398763,-24.058889,31.237222,2011-02-07
126,294.2641878128052,295.23647467295325,293.55645783742267,-0.0043303449638187,0.0006637574307148952,0.3205016454060872,-26.73806,27.59194,2011-02-07
127,295.58876450856525,296.07838344573975,294.44059054056805,-0.0043906080536544,0.003037330960069,0.2904755274454752,-30.86013889,29.07125,2011-02-07
128,295.5549176534017,295.90490341186523,294.6281261444092,-0.0038167121820151,0.0005490168925916805,0.3305718104044596,-27.356667,27.286389,2011-02-07
129,295.55850855509436,296.1919574737549,293.9060866038004,-0.004568001255393,0.00016161661069169497,0.239803949991862,-28.058889,30.373611,2011-02-07
130,297.0377566019694,297.3435688018799,295.86694145202637,-0.0033149584196507,0.0006300300359587396,0.199135144551595,-27.01011111,26.69808333,2011-02-08
131,292.97869904836017,293.90274461110437,291.6797211964925,-0.0043899090960621,0.0005319127018967862,0.4067802429199219,-27.169444,29.233889,2011-02-08
132,297.0377566019694,297.3435688018799,295.86694145202637,-0.0033149584196507,0.0006300300359587396,0.199135144551595,-26.98472222,26.63227778,2011-02-08
133,297.59215927124023,297.78078397115075,296.09659639994305,-0.0035632480867207,0.0004343637399415457,0.1992390950520833,-27.398611,26.614722,2011-02-08
134,296.7174355189006,297.11391385396325,296.1776116689046,-0.0035547935403883,0.0012416675889141,0.2760801315307617,-27.573056,24.746389,2011-02-08
135,299.6087579727173,300.2114737828573,295.49452718098956,-0.002662070095539,0.0004022866487503052,0.24384339650472,-33.501667,21.624167,2011-02-08
136,302.9571714401245,303.1701911290487,298.8259350458781,-0.0019981600344181,9.99662750018615e-05,0.0786650975545247,-32.502778,19.535833,2011-02-08
137,299.07126935323083,299.2906675338745,297.0689338048299,-0.0030238372273743,0.00031489168368104004,0.1855735778808593,-25.45963889,28.26430556,2011-02-08
138,296.5458962122599,297.01309045155847,295.18125216166175,-0.0038000680506229,0.00034595291504047054,0.3198356628417969,-26.970278,27.211111,2011-02-09
139,294.2040837605794,295.03534507751465,292.86760171254474,-0.0043415063992142,0.00018228859880764503,0.388153076171875,-27.273889,28.49,2011-02-09
140,291.5939556757609,292.248517036438,290.7746130625407,-0.003813412040472,0.00107048153877,0.3700262705485025,-28.69485,28.23487,2011-02-09
141,292.98563861846924,293.4516483942668,291.6169681549072,-0.0041762203909456,0.0012941047548711,0.3366540273030599,-28.883333,27.89,2011-02-09
142,294.893048286438,295.3090403874715,293.258441289266,-0.004062389023602,8.920104491494385e-05,0.3520657221476236,-27.02314,28.59389,2011-02-10
143,295.2527707417806,295.766788482666,293.8178472518921,-0.0043204231187701,0.0008322161554019658,0.3258247375488281,-30.679722,26.7125,2011-02-10
144,297.63915030161536,298.2950118382772,295.28253173828125,-0.0036941589787602,0.0038613844387782,0.3402630488077799,-30.534167,24.961944,2011-02-10
145,298.06196816762287,298.560175259908,295.1459404627482,-0.001254862640053,0.00048796832547282065,0.2024068832397461,-34.031944,22.053333,2011-02-10
146,298.292329788208,298.70417753855384,295.08641084035236,-0.0020370581187307,0.000552805971892667,0.1901194254557291,-34.039722,22.133333,2011-02-10
147,301.8167511622111,302.87996800740564,299.15577761332196,-0.0013967468403279,2.353191366388785e-05,0.1817347208658854,-32.595833,19.009444,2011-02-10
148,,,,,,,-28.801278,31.955389,2011-02-11
149,298.3751529057821,298.1970246632894,295.4687099456787,-0.0038703377358615,0.0012286245822767,0.1735680898030598,-29.658056,25.973333,2011-02-11
150,299.00509548187256,299.3784704208374,297.448992729187,-0.0040695634670555,0.0004839117582466912,0.2351563771565755,-28.068333,31.55,2011-02-11
151,306.4485619862875,306.4521322250366,300.43187522888184,-0.0019283662550151,0.0008022691063729326,0.037384033203125,-28.760833,17.730278,2011-02-13
152,292.0269625981649,292.5178918838501,290.8461974461874,-0.0038195312954485,0.0016184342025553,0.3527545928955078,-29.7775,29.470833,2011-02-14
153,293.102196375529,293.79628880818683,292.92818546295166,-0.0041549643501639,0.0018480378862477,0.364267349243164,-29.987778,29.851667,2011-02-14
154,294.5357885360718,295.1454060872396,292.95516300201416,-0.0042855031788349,0.0017925933003368,0.3884245554606119,-29.744167,29.905833,2011-02-14
155,294.2297201156616,294.78210067749023,292.7929058074951,-0.0042193974368274,0.00010556578635601,0.3259563446044922,-26.861111,28.884722,2011-02-14
156,294.29797617594403,294.9403756459554,293.08285649617517,-0.0041946959681808,0.0005061727880217859,0.2678890228271484,-26.45,28.085833,2011-02-14
157,296.44919522603357,297.1912269592285,296.1503175099691,-0.0040051406249403,0.0014916191769884,0.3033377329508463,-31.396,29.2651,2011-02-14
158,299.7885271708171,300.3478355407715,297.56045023600257,-0.0027530007064342,0.0006684422489797726,0.1730845769246419,-25.20639,27.558,2011-02-15
159,299.990881284078,300.3677918116252,298.07943312327063,-0.0024259290657937,0.00033905309993542687,0.2474803924560547,-24.69514,27.40906,2011-02-15
160,293.9156249364217,294.87597592671716,292.17597548166907,-0.0044657941907644,0.00011921943413994995,0.210727055867513,-26.006389,29.253889,2011-02-15
161,293.3919073740641,294.1857442855835,292.3198302586874,-0.0041076214984059,0.00018559992304290063,0.3881200154622396,-27.802778,28.768333,2011-02-15
162,298.0734987258911,298.4473759333293,296.5294249852499,-0.0034182812087237,0.0003255980444691886,0.1898730595906575,-27.398611,26.614722,2011-02-15
163,296.37885665893555,296.98279794057214,295.5884310404459,-0.0038235392421483,0.0006790901496174229,0.3166777292887369,-27.671111,27.236944,2011-02-15
164,296.939559618632,297.29795805613196,295.65698877970374,-0.0039872312918305,0.0010226349290007,0.2242873509724934,-29.160278,26.573333,2011-02-15
165,293.3245827356974,294.11274464925134,292.0334196090698,-0.0039174929261207,0.0021227342008387,0.3735167185465494,-30.568333,29.422778,2011-02-15
166,293.81766541798913,294.53404998779297,292.6689990361532,-0.0041247005574405,0.0028536203976727,0.346951166788737,-30.570833,29.150556,2011-02-15
167,301.00281143188477,301.91282081604004,295.6441377003988,-0.0010163830593228,3.8869678832043064e-05,0.1469024022420247,-33.38056,19.30167,2011-02-15
168,301.34186331431073,302.052012125651,297.9863303502401,-0.0010780510492622,2.5082107129037468e-06,0.1518996556599934,-33.31388889,19.07472222,2011-02-15
169,298.1823145548502,298.41283162434894,296.7131532033285,-0.0037741484120488,0.0007867350533388162,0.2065366109212239,-27.495556,26.074722,2011-02-15
170,301.87970320383704,302.28936100006104,299.28646055857337,-0.0019589532166719,0.0005595530327013876,0.1554463704427083,-25.436111,31.982222,2011-02-16
171,302.5061972935995,302.7140909830729,299.3339328765869,-0.0015471894294023,0.00012739931307237384,0.1026118596394856,-24.39619444,27.08983333,2011-02-16
172,298.3972695668539,299.122431119283,297.33428732554114,-0.0036333003081381,0.0006899181480548577,0.1767444610595703,-25.67386,31.57527,2011-02-16
173,294.21498934427893,295.12961832682294,293.2841154734293,-0.0040973108261823,0.0018016606568753,0.3434766133626302,-30.733889,29.828333,2011-02-16
174,298.9913139343262,299.76959927876794,297.29538663228357,-0.003283395897597,0.000542655587091545,0.1896740595499674,-30.398056,30.601944,2011-02-16
175,294.26421515146893,295.04451274871826,292.9030485153198,-0.0041110999882221,0.00034133716354745047,0.3763402303059896,-27.273889,28.49,2011-02-16
176,294.2628609339396,294.97281678517663,292.83696778615314,-0.0041394717991352,0.0003566704584159197,0.3620754877726236,-27.3,28.586944,2011-02-16
177,297.10036023457843,298.0200265248617,295.7915563583374,-0.0034784483723342,0.0006607979535520059,0.213208516438802,-27.044444,27.005,2011-02-16
178,295.1761770248413,295.8316446940104,293.945725440979,-0.0040115099400281,0.00218931024032,0.3147894541422525,-30.86013889,29.07125,2011-02-16
179,295.1761770248413,295.8316446940104,293.945725440979,-0.0040115099400281,0.00218931024032,0.3147894541422525,-30.77586667,29.03221667,2011-02-16
180,302.30255667368573,302.93567879994714,299.3824345270792,-0.0008318070322275162,1.0481190514610716e-05,0.1558755238850911,-33.13083,18.86278,2011-02-16
181,302.24407609303796,302.48298867543537,298.6184631983439,-0.0009938320145010948,8.780360216498195e-05,0.1169662475585937,-24.925278,29.324444,2011-02-17
182,294.46911907196045,295.2454013824463,292.92535495758057,-0.0038526076823472,0.0002121445654665877,0.3222262064615885,-27.00222,28.76528,2011-02-17
183,295.2722784678141,295.54116121927893,293.15201059977215,-0.0032423883676528,0.0003040209412574768,0.2556667327880859,-27.02314,28.59389,2011-02-17
184,300.4712133407593,301.3468996683756,298.8101634979248,-0.002410165965557,0.0005609658478533674,0.1258802413940429,-22.43772222,31.07805556,2011-02-18
185,294.9299659729004,295.7041416168213,294.0003684361776,-0.0033663064241409,0.0005867183208465576,0.3573497136433919,-29.803611,30.516111,2011-02-18
186,293.4478998184204,294.1897443135579,291.92824141184485,-0.0034566624090075,0.0015753209590911,0.2177375157674153,-25.99136,27.84208,2011-02-21
187,293.52386697133386,294.4372193018595,291.9177026748657,-0.0036647729575634,0.0005773077680828465,0.3050921758015951,-26.861111,28.884722,2011-02-21
188,293.41327126820886,294.449792544047,292.33564853668213,-0.0039523066952824,0.0011993740187108,0.317814826965332,-26.73806,27.59194,2011-02-21
189,293.00505892435706,294.05005296071374,291.91139570871985,-0.0037072449922561,0.0009790882468223572,0.2968018849690755,-26.45,28.085833,2011-02-21
190,295.24766190846765,296.02075608571374,293.8516203562418,-0.0031244046986103,0.00048547191164516335,0.2258434295654297,-27.01011111,26.69808333,2011-02-22
191,292.49195830027264,293.4406213760376,290.72421964009607,-0.0037277126684784,0.0005427832676616617,0.3515882492065429,-27.169444,29.233889,2011-02-22
192,295.24766190846765,296.02075608571374,293.8516203562418,-0.0031244046986103,0.00048547191164516335,0.2258434295654297,-26.98472222,26.63227778,2011-02-22
