,precipitation,Latitude,Longitude,Sample Date
188,18.181373596191406,-26.73806,27.59194,2011-02-21
189,20.981733322143555,-26.45,28.085833,2011-02-21
190,38.227498054504395,-27.01011111,26.69808333,2011-02-22
191,0.0,-27.169444,29.233889,2011-02-22
192,39.78163433074951,-26.98472222,26.63227778,2011-02-22
193,39.940380573272705,-27.398611,26.614722,2011-02-22
194,58.86922645568848,-29.160278,26.573333,2011-02-22
195,3.7070326805114746,-33.818056,19.694722,2011-02-22
196,20.436010360717773,-25.81048333,27.90955222,2011-02-23
197,9.367103576660156,-29.641944,30.6875,2011-02-23
198,25.26443386077881,-34.065833,20.404167,2011-02-23
199,0.0,-33.980556,21.653333,2011-02-23
200,19.139253616333008,-22.769722,30.886944,2011-02-23
201,0.0,-27.00222,28.76528,2011-02-23
202,0.0,-27.02314,28.59389,2011-02-23
203,38.45754432678223,-27.38972222,26.46388889,2011-02-23
204,39.940380573272705,-27.398611,26.614722,2011-02-23
205,27.768972396850582,-27.671111,27.236944,2011-02-23
206,20.01099395751953,-27.356667,27.286389,2011-02-23
207,5.4364705085754395,-33.897778,20.012778,2011-02-23
208,0.0,-23.763056,27.908611,2011-02-24
209,21.723609924316406,-23.23572222,27.717,2011-02-24
210,115.57408142089844,-28.44555556,32.325,2011-02-24
211,0.0,-30.679722,26.7125,2011-02-24
212,0.0,-30.160091,27.40124,2011-02-24
213,41.86285400390625,-30.336111,27.359444,2011-02-24
214,0.0,-28.460833,21.248889,2011-02-24
215,12.353911399841309,-22.91028,29.61111,2011-02-25
216,0.0,-28.760833,17.730278,2011-02-27
217,0.0,-24.183889,30.823889,2011-03-01
218,9.915201187133787,-27.398611,26.614722,2011-03-01
219,21.910172939300537,-27.671111,27.236944,2011-03-01
220,30.060797691345215,-29.160278,26.573333,2011-03-01
221,11.147923469543455,-27.495556,26.074722,2011-03-01
222,5.4107513427734375,-23.658056,31.05,2011-03-02
223,15.110395431518556,-26.648056,27.089444,2011-03-02
224,0.0,-27.802778,28.768333,2011-03-02
225,0.0,-24.679167,30.8025,2011-03-03
226,9.724513053894045,-27.273889,28.49,2011-03-03
227,3.021735429763794,-27.3,28.586944,2011-03-03
228,29.181641578674316,-30.679722,26.7125,2011-03-03
229,0.0,-27.02314,28.59389,2011-03-04
230,0.0,-25.99136,27.84208,2011-03-07
231,61.21556210517883,-31.554722,29.245556,2011-03-07
232,32.22962665557861,-27.01011111,26.69808333,2011-03-08
233,15.549402236938477,-27.802778,28.768333,2011-03-08
234,17.91173791885376,-26.98472222,26.63227778,2011-03-08
235,31.80349349975586,-27.398611,26.614722,2011-03-08
236,40.444969177246094,-27.671111,27.236944,2011-03-08
237,34.109639167785645,-29.160278,26.573333,2011-03-08
238,58.87408924102783,-31.396,29.2651,2011-03-08
239,36.02705669403076,-25.45963889,28.26430556,2011-03-08
240,32.11003589630127,-25.81048333,27.90955222,2011-03-09
241,18.26226806640625,-22.225556,29.990556,2011-03-09
242,12.31046199798584,-26.03611,30.99778,2011-03-09
243,49.73452663421631,-28.404444,30.013056,2011-03-09
244,63.87916564941406,-29.380556,30.2775,2011-03-09
245,27.382773399353027,-26.648056,27.089444,2011-03-09
246,43.06162142753601,-26.970278,27.211111,2011-03-09
247,53.03515529632568,-27.273889,28.49,2011-03-09
248,44.97596287727356,-27.3,28.586944,2011-03-09
249,47.332582235336304,-27.044444,27.005,2011-03-09
250,48.14515972137451,-28.69485,28.23487,2011-03-09
251,49.29877996444702,-28.883333,27.89,2011-03-09
252,50.50158333778381,-30.568333,29.422778,2011-03-09
253,52.12931227684021,-30.570833,29.150556,2011-03-09
254,,-34.329722,18.990278,2011-03-09
255,65.38290309906006,-30.830556,26.921389,2011-03-10
256,9.87387466430664,-25.49037,30.6986,2011-03-10
257,83.93536186218262,-29.380556,30.2775,2011-03-10
258,57.39541721343994,-30.86013889,29.07125,2011-03-10
259,57.958019733428955,-30.77586667,29.03221667,2011-03-10
260,75.68473148345947,-29.658056,25.973333,2011-03-11
261,69.34159994125366,-30.534167,24.961944,2011-03-11
262,67.70326805114746,-31.031389,28.883333,2011-03-11
263,0.0,-34.039722,22.133333,2011-03-11
264,0.0,-28.760833,17.730278,2011-03-13
265,77.39201545715332,-29.7775,29.470833,2011-03-14
266,66.97302293777466,-29.987778,29.851667,2011-03-14
267,61.81816601753235,-29.744167,29.905833,2011-03-14
268,50.67710018157959,-26.861111,28.884722,2011-03-14
269,71.25680637359619,-26.73806,27.59194,2011-03-14
270,69.89137601852417,-26.45,28.085833,2011-03-14
271,39.56800079345703,-25.127778,27.628889,2011-03-15
272,42.91718006134033,-25.20639,27.558,2011-03-15
273,65.5330581665039,-24.69514,27.40906,2011-03-15
274,46.332969665527344,-25.73411,27.21422,2011-03-15
275,49.85331630706787,-26.006389,29.253889,2011-03-15
276,26.959970474243164,-28.747778,31.745833,2011-03-15
277,40.89275741577149,-30.733889,29.828333,2011-03-15
278,40.50302314758301,-27.398611,26.614722,2011-03-15
279,33.56384229660034,-27.495556,26.074722,2011-03-15
280,31.937068939208984,-24.282222,28.090278,2011-03-16
281,49.31552600860596,-30.398056,30.601944,2011-03-16
282,45.432559967041016,-30.27402,30.69602,2011-03-16
283,50.391966342926025,-26.880278,26.965,2011-03-16
284,65.20822143554688,-27.273889,28.49,2011-03-16
285,0.0,-34.031944,22.053333,2011-03-16
286,25.456697940826416,-23.763056,27.908611,2011-03-17
287,50.581074714660645,-27.00222,28.76528,2011-03-17
288,49.139137744903564,-27.02314,28.59389,2011-03-17
289,34.64908790588379,-24.925278,29.324444,2011-03-18
290,51.48744487762451,-29.803611,30.516111,2011-03-18
291,44.76773405075073,-26.970278,27.211111,2011-03-21
292,39.00688552856445,-27.01011111,26.69808333,2011-03-22
293,53.923044204711914,-25.99136,27.84208,2011-03-22
294,58.77036380767822,-26.861111,28.884722,2011-03-22
295,76.19644689559937,-26.45,28.085833,2011-03-22
296,18.614730834960938,-27.398611,26.614722,2011-03-22
297,0.0,-33.501667,21.624167,2011-03-22
298,0.0,-33.31388889,19.07472222,2011-03-22
299,22.72750759124756,-28.338333,31.373611,2011-03-22
300,21.1345853805542,-29.641944,30.6875,2011-03-23
301,50.79267597198486,-28.735556,29.820556,2011-03-23
302,44.026458740234375,-26.648056,27.089444,2011-03-23
303,37.31808805465698,-27.044444,27.005,2011-03-23
304,45.987324714660645,-29.160278,26.573333,2011-03-23
305,0.0,-33.13083,18.86278,2011-03-23
306,56.924747467041016,-25.45963889,28.26430556,2011-03-23
307,56.92634105682373,-25.81048333,27.90955222,2011-03-24
308,43.33535957336426,-27.602222,29.942778,2011-03-24
309,51.96784782409668,-27.3,28.586944,2011-03-24
310,20.441625595092773,-33.38056,19.30167,2011-03-24
311,25.996848106384277,-27.00222,28.76528,2011-03-25
312,43.59670400619507,-27.02314,28.59389,2011-03-25
313,23.813459396362305,-30.160091,27.40124,2011-03-25
314,16.963411331176758,-30.336111,27.359444,2011-03-25
315,0.0,-28.760833,17.730278,2011-03-27
316,23.60221290588379,-22.43772222,31.07805556,2011-03-28
317,21.764429569244385,-26.73806,27.59194,2011-03-28
318,61.1050500869751,-25.127778,27.628889,2011-03-29
319,59.021583557128906,-25.20639,27.558,2011-03-29
320,59.11796951293945,-24.69514,27.40906,2011-03-29
321,38.74176239967346,-27.169444,29.233889,2011-03-29
322,31.36420726776123,-26.98472222,26.63227778,2011-03-29
323,32.207387924194336,-28.141944,26.417778,2011-03-29
324,30.46768283843994,-28.116667,26.725278,2011-03-29
325,27.073265075683594,-27.398611,26.614722,2011-03-29
326,19.409343242645264,-29.160278,26.573333,2011-03-29
327,23.297593116760257,-27.495556,26.074722,2011-03-29
328,10.760043144226074,-34.065833,20.404167,2011-03-30
329,58.74468231201172,-27.363611,31.783333,2011-03-30
330,61.053799629211426,-26.905,32.324722,2011-03-30
331,47.29560089111328,-28.75,30.442778,2011-03-30
332,56.74870014190674,-29.161667,30.629722,2011-03-30
333,40.10612869262695,-26.880278,26.965,2011-03-30
334,36.765262603759766,-27.398611,26.614722,2011-03-30
335,46.488553047180176,-28.69485,28.23487,2011-03-30
336,36.37741470336914,-28.883333,27.89,2011-03-30
337,11.224730014801024,-33.818056,19.694722,2011-03-30
338,9.263435363769531,-34.075556,20.145556,2011-03-30
339,39.72612380981445,-27.00222,28.76528,2011-03-31
340,43.43728971481323,-27.02314,28.59389,2011-03-31
341,39.76960659027099,-30.679722,26.7125,2011-03-31
342,22.868537425994873,-30.534167,24.961944,2011-03-31
343,6.625732898712158,-33.897778,20.012778,2011-03-31
344,0.0,-22.769722,30.886944,2011-04-01
345,53.76929473876953,-27.802778,28.768333,2011-04-01
346,53.151400566101074,-27.5275,30.858056,2011-04-02
347,18.29377698898315,-25.99136,27.84208,2011-04-04
348,84.9758472442627,-25.513889,31.224444,2011-04-04
349,49.97598171234131,-25.398889,31.610556,2011-04-04
350,56.13273239135742,-24.183889,30.823889,2011-04-05
351,27.279644012451172,-23.281,30.54305556,2011-04-05
352,28.82797622680664,-25.362222,31.956667,2011-04-05
353,66.37004089355469,-29.380556,30.2775,2011-04-05
354,41.85222578048706,-27.398611,26.614722,2011-04-05
355,15.69613552093506,-25.45963889,28.26430556,2011-04-05
356,8.400359153747559,-25.81048333,27.90955222,2011-04-06
357,35.8289909362793,-23.658056,31.05,2011-04-06
358,53.28327560424805,-24.058889,31.237222,2011-04-06
359,51.640037536621094,-24.034167,31.123611,2011-04-06
360,103.13248443603516,-24.99328,30.81444,2011-04-06
361,23.083794593811035,-25.14944444,31.94055556,2011-04-06
362,27.49375343322754,-27.937778,31.209444,2011-04-06
363,23.25216293334961,-28.404444,30.013056,2011-04-06
364,25.731393337249756,-26.880278,26.965,2011-04-06
365,28.350915908813477,-31.000833,26.353056,2011-04-06
366,90.48451232910156,-24.679167,30.8025,2011-04-07
367,118.91960334777832,-24.99328,30.81444,2011-04-07
368,15.869474411010742,-27.02314,28.59389,2011-04-07
369,5.461648941040039,-28.760833,17.730278,2011-04-10
370,58.14484024047851,-26.73806,27.59194,2011-04-10
371,88.56986045837402,-25.49037,30.6986,2011-04-11
372,71.16669273376465,-29.987778,29.851667,2011-04-11
373,54.14961624145508,-29.744167,29.905833,2011-04-11
374,38.43428897857666,-26.861111,28.884722,2011-04-11
375,52.349082469940186,-26.970278,27.211111,2011-04-11
376,39.17679500579834,-26.45,28.085833,2011-04-11
377,49.15606117248535,-31.396,29.2651,2011-04-11
378,60.8044958114624,-31.554722,29.245556,2011-04-11
379,32.236526012420654,-27.356667,27.286389,2011-04-11
380,66.53349304199219,-25.447222,30.711667,2011-04-11
381,60.36542892456055,-27.01011111,26.69808333,2011-04-12
382,26.967506408691406,-25.127778,27.628889,2011-04-12
383,25.7524676322937,-25.20639,27.558,2011-04-12
384,7.1749043464660645,-24.69514,27.40906,2011-04-12
385,40.34311389923096,-25.73411,27.21422,2011-04-12
386,21.17357635498047,-26.006389,29.253889,2011-04-12
387,27.414257049560547,-26.03611,30.99778,2011-04-12
388,99.05382537841795,-28.801278,31.955389,2011-04-12
389,47.42105865478515,-30.733889,29.828333,2011-04-12
390,45.90052771568298,-27.169444,29.233889,2011-04-12
391,64.75848579406738,-27.802778,28.768333,2011-04-12
392,54.9810357093811,-26.98472222,26.63227778,2011-04-12
393,43.85168886184693,-27.398611,26.614722,2011-04-12
394,56.606353759765625,-29.160278,26.573333,2011-04-12
395,44.45183944702149,-30.568333,29.422778,2011-04-12
396,59.44785404205322,-30.570833,29.150556,2011-04-12
397,18.17913842201233,-33.501667,21.624167,2011-04-12
398,34.40935039520264,-27.495556,26.074722,2011-04-12
399,25.786365032196045,-25.57877778,29.12747222,2011-04-12
400,99.05382537841795,-28.801278,31.955389,2011-04-13
401,32.35153579711914,-30.398056,30.601944,2011-04-13
402,28.315532684326172,-30.27402,30.69602,2011-04-13
403,57.71221399307251,-26.648056,27.089444,2011-04-13
404,66.72743701934814,-27.044444,27.005,2011-04-13
405,33.25220584869385,-31.031389,28.883333,2011-04-13
406,38.6966347694397,-30.86013889,29.07125,2011-04-13
407,0.0,-24.925278,29.324444,2011-04-14
408,35.66148138046265,-27.00222,28.76528,2011-04-14
409,39.654685974121094,-27.02314,28.59389,2011-04-14
410,7.680340766906738,-30.160091,27.40124,2011-04-14
411,8.298325538635254,-30.336111,27.359444,2011-04-14
412,6.79000186920166,-30.830556,26.921389,2011-04-15
413,26.590818881988525,-27.902778,24.615556,2011-04-15
414,9.215568542480469,-34.031944,22.053333,2011-04-15
415,39.80667448043823,-29.803611,30.516111,2011-04-15
416,31.686708450317383,-22.43772222,31.07805556,2011-04-16
417,15.13603973388672,-25.99136,27.84208,2011-04-18
418,9.554636001586914,-34.039722,22.133333,2011-04-18
419,59.536664962768555,-28.735556,29.820556,2011-04-19
420,60.5741662979126,-27.802778,28.768333,2011-04-19
421,0.0,-33.38056,19.30167,2011-04-19
422,8.242320537567139,-33.31388889,19.07472222,2011-04-19
423,48.71007323265076,-27.356667,27.286389,2011-04-19
424,40.43952560424805,-28.068333,31.55,2011-04-19
425,38.996564865112305,-27.398611,26.614722,2011-04-20
426,31.785829544067383,-29.160278,26.573333,2011-04-20
427,17.058484077453613,-30.830556,26.921389,2011-04-21
428,36.866485595703125,-27.363611,31.783333,2011-04-21
429,50.44013977050781,-27.044444,27.005,2011-04-21
430,31.336508750915527,-27.902778,24.615556,2011-04-21
431,2.9738569259643555,-28.760833,17.730278,2011-04-25
432,8.358323097229004,-26.861111,28.884722,2011-04-25
433,6.629806995391846,-26.970278,27.211111,2011-04-25
434,10.818315505981444,-26.45,28.085833,2011-04-25
435,0.0,-27.01011111,26.69808333,2011-04-26
436,4.687039852142334,-25.127778,27.628889,2011-04-26
437,7.342098712921143,-25.20639,27.558,2011-04-26
438,8.159342765808105,-24.69514,27.40906,2011-04-26
439,0.0,-27.169444,29.233889,2011-04-26
440,10.599281311035156,-26.98472222,26.63227778,2011-04-26
441,9.923836708068848,-27.398611,26.614722,2011-04-26
442,25.09085702896118,-27.495556,26.074722,2011-04-26
443,31.816219329833984,-34.065833,20.404167,2011-04-27
444,0.0,-28.75,30.442778,2011-04-27
445,0.0,-29.161667,30.629722,2011-04-27
446,0.0,-26.880278,26.965,2011-04-27
447,11.147218704223633,-33.897778,20.012778,2011-04-28
448,11.668871879577637,-25.99136,27.84208,2011-05-02
449,0.0,-29.380556,30.2775,2011-05-03
450,0.0,-26.45,28.085833,2011-05-03
451,0.0,-27.902778,24.615556,2011-05-03
452,2.884407758712769,-25.45963889,28.26430556,2011-05-03
453,0.0,-25.57877778,29.12747222,2011-05-03
454,0.0,-25.81048333,27.90955222,2011-05-04
455,0.0,-26.006389,29.253889,2011-05-04
456,3.0433948040008545,-28.404444,30.013056,2011-05-04
457,5.423130989074707,-27.802778,28.768333,2011-05-04
458,4.389669895172119,-27.356667,27.286389,2011-05-04
459,0.0,-27.937778,31.209444,2011-05-05
460,4.317200660705566,-27.5275,30.858056,2011-05-05
461,0.0,-27.3,28.586944,2011-05-05
462,8.81782054901123,-27.398611,26.614722,2011-05-05
463,0.0,-27.00222,28.76528,2011-05-06
464,0.0,-27.02314,28.59389,2011-05-06
465,7.216200351715088,-26.648056,27.089444,2011-05-06
466,9.140277862548828,-26.970278,27.211111,2011-05-06
467,20.81699848175049,-28.760833,17.730278,2011-05-08
468,7.30559778213501,-29.7775,29.470833,2011-05-09
469,16.244924068450928,-29.744167,29.905833,2011-05-09
470,0.0,-26.861111,28.884722,2011-05-09
471,9.140277862548828,-26.970278,27.211111,2011-05-09
472,16.735909938812256,-31.104278,29.399722,2011-05-09
473,0.0,-25.127778,27.628889,2011-05-10
474,0.0,-25.20639,27.558,2011-05-10
475,0.0,-24.69514,27.40906,2011-05-10
476,0.0,-24.058889,31.237222,2011-05-10
477,0.0,-24.034167,31.123611,2011-05-10
478,29.034366607666016,-28.747778,31.745833,2011-05-10
479,7.087646961212158,-30.733889,29.828333,2011-05-10
480,3.430438995361328,-26.98472222,26.63227778,2011-05-10
481,8.81782054901123,-27.398611,26.614722,2011-05-10
482,36.46339797973633,-29.160278,26.573333,2011-05-10
483,10.972668886184692,-31.396,29.2651,2011-05-10
484,13.179269790649414,-33.501667,21.624167,2011-05-10
485,5.701221942901611,-32.502778,19.535833,2011-05-10
486,6.267909526824951,-31.5653,18.3306,2011-05-10
487,4.0315093994140625,-27.495556,26.074722,2011-05-10
488,0.0,-24.183889,30.823889,2011-05-11
489,39.788330078125,-28.801278,31.955389,2011-05-11
490,18.986862182617188,-30.398056,30.601944,2011-05-11
491,25.201931715011597,-30.27402,30.69602,2011-05-11
492,7.39527702331543,-27.00222,28.76528,2011-05-11
493,8.48716926574707,-27.02314,28.59389,2011-05-11
494,8.730246543884277,-27.273889,28.49,2011-05-11
495,9.31164836883545,-27.4275,28.525833,2011-05-11
496,6.7289652824401855,-27.044444,27.005,2011-05-11
497,3.805946350097656,-22.225556,29.990556,2014-11-24
498,6.792164325714111,-30.568333,29.422778,2011-05-11
499,11.703415393829346,-30.570833,29.150556,2011-05-11
500,7.608869075775147,-32.595833,19.009444,2011-05-11
501,20.772497177124023,-29.140556,31.391944,2011-05-12
502,16.24127769470215,-29.641944,30.6875,2011-05-12
503,0.0,-24.679167,30.8025,2011-05-12
504,18.765132904052734,-30.830556,26.921389,2011-05-12
505,26.061846256256104,-30.13573889,30.67422222,2011-05-12
